is_reliable,survey_date,latitude,longitude,lat_lng_accuracy,total_count,vic_x,vic_y,within_built_up_area,within_forest_u2,within_water_area,within_public_land_su3,jan_rainfaull,jan_max_temp,july_rainfall,july_max_temp,LandSat_1,LandSat_2,LandSat_3,LandSat_4,LandSat_5,LandSat_6,LandSat_7,LandSat_8
True,15/SEP/1984,-38.39182,145.56478,140,6,2549347,2345382,False,False,False,False,268.1946,21.4784,81.3467,61.5905,2108.3179,1171.9525,1.3420242,1.1547036,1.339031,1.1619664,1.3462734,1.1590322
True,08/APR/2005,-37.28662,144.11748,100,1,2421753,2467832,False,False,False,True,298.1261,0.4394,59.6522,45.9654,2354.5615,1856.5824,1.3195754,1.2002774,1.2895209,1.18406,1.268183,1.18288
True,11/NOV/2003,-37.20091,142.31923,100,1,2262075,2474356,False,True,False,True,310.9168,-6.2308,71.232,47.9079,1841.4216,1604.3452,1.2607,1.1834265,1.2547945,1.1860025,1.2482367,1.1867307
True,30/DEC/2005,-37.44999,147.76159,100,,2744293,2446522,False,True,False,True,289.7979,24.9027,53.853,11.9107,1698.1478,956.75867,1.293624,1.1341907,1.2856257,1.1435707,1.2911723,1.149432
True,30/DEC/2005,-37.44999,147.76159,100,,2744293,2446522,False,True,False,True,289.7979,24.9027,53.853,11.9107,1698.1478,956.75867,1.293624,1.1341907,1.2856257,1.1435707,1.2911723,1.149432
True,13/NOV/2006,-38.15452,141.50084,100,1,2193359,2366236,False,True,False,True,260.4475,1.5525,85.4475,74.0674,2132.5508,987.7253,1.3566594,1.138508,1.3522182,1.1453775,1.3552371,1.1468332
True,13/NOV/2006,-38.15038,141.51011,100,1,2194154,2366725,False,True,False,True,261.8243,-0.0725,85.8243,72.1841,2151.9304,1043.4194,1.355574,1.1432242,1.3548354,1.1448627,1.3551046,1.1475365
True,26/FEB/2007,-37.90959,141.47522,100,1,2190109,2393321,False,True,False,True,267.0107,1.9934,76.0066,68.9934,1930.7051,1286.0421,1.3046887,1.1657532,1.3121622,1.1611053,1.317412,1.1603222
True,05/DEC/2005,-38.00089,141.55797,100,1,2197747,2383460,False,True,False,True,265.2754,1.5718,79.3786,68.5718,2110.1418,1163.1024,1.3403788,1.1543064,1.3370769,1.1581494,1.3324077,1.1650631
True,05/DEC/2005,-38.0315,141.6148,100,1,2202856,2380244,False,True,False,True,263.3677,1.6328,79.404,67.7308,2117.4814,1259.6863,1.335,1.1632838,1.3338864,1.1619304,1.3337244,1.1600889
True,04/JUL/2005,-38.19747,141.72438,100,,2213105,2362168,False,True,False,True,261.5497,-1.5258,88.5258,64.8163,2030.6205,1176.2556,1.3263794,1.1532545,1.3374311,1.157013,1.3411146,1.1623898
True,08/NOV/2005,-38.20047,141.40716,100,1,2185346,2360833,False,True,False,True,258.03,0.6175,86.5033,79.865,2196.9966,1080.6328,1.3545562,1.1422778,1.3521566,1.1457891,1.3495404,1.1484647
